# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.9612942302875398,7.573122838553351,132.79395128654804,0,3.0,-5387.406184049618,0.0,0.0,-0.4226395192432358
 0.016313157259072557,0.9611634683876566,7.573264078466599,132.79395128654804,0.023597759309297146,1.4465476507420574,-5387.406184049618,-0.006894584941313727,-9750.561405486122,-3.7162828228215283
 0.021878574929128196,0.9611923604843737,7.573406443797484,78.52800454749304,0.028605862565406582,0.8998611699990108,-3666.1578429740366,-0.02757725103036891,-6603.369435167552,-5.542183169566613
 0.02809769114190938,0.9613796258524221,7.573549934546004,37.46088263425877,0.047263211203750134,2.9999999999999996,-838.2334422569436,-0.062044732234423645,-2243.526069080283,-7.37326561877076
 0.034641176213352935,0.9617239837665323,7.57369455071216,22.7804032938375,0.0668936664180808,3.0,-254.88459710188909,-0.11029158573863813,-966.3668797281326,-9.170879539543423
 0.041403734460846615,0.9622241535014355,7.57384029229595,16.245290981227285,0.08718134116056184,3.0,-105.45694524344897,-0.17231019280554855,-523.376725546639,-11.01220466982772
 0.04828524179245679,0.9628788543318624,7.573987159297376,12.643670207183964,0.10782586315539236,3.000000000000001,-52.948548953803645,-0.24809075997815977,-325.90031248956075,-12.888584053066845
 0.055231742686553884,0.9636868055325438,7.574135151716439,10.379803395088707,0.12866536583768365,3.0,-30.174461810899118,-0.3376213206264342,-221.9814999869561,-14.790802311975536
 0.06221354218818994,0.9646467263782105,7.574284269553135,8.829973069107353,0.14961076434259182,3.000000000000001,-18.78260231910278,-0.4408877368369824,-160.83119430483052,-16.712969315842052
 0.06921325376533655,0.9657573361435936,7.574434512807468,7.704201096365515,0.17060989907403162,2.999999999999997,-12.473270356564164,-0.557873701645578,-121.87590560051407,-18.65138630748223
 0.07622008091545675,0.9670173541034239,7.574585881479435,6.850237692058346,0.1916303805243922,2.9999999999999982,-8.702619539949806,-0.6885607416122247,-95.55153262713574,-20.603635601538564
 0.0832269743064151,0.9684254995324321,7.574738375569038,6.180718289597328,0.21265106069726725,2.9999999999999982,-6.312441867720426,-0.8329282197383594,-76.93456131092609,-22.568056506453324
 0.09022913326246264,0.9699804917053491,7.574891995076278,5.642010262084438,0.23365753756540986,2.9999999999999982,-4.724565295233057,-0.9909533387256085,-63.28413041124206,-24.54345106350098
 0.09722317030338497,0.9716810498969058,7.575046740001152,5.199398709885651,0.25463964868817685,3.0,-3.6285827674476296,-1.162611144575799,-52.977126729343034,-26.52891467302037
 0.10420662168988615,0.973525893381833,7.575202610343662,4.829435520774772,0.27559000284768037,2.9999999999999982,-2.8477221019187082,-1.3478745305314745,-45.00302804866002,-28.52373512837606
 0.11117764809754108,0.9755137414348617,7.575359606103807,4.515718223823128,0.29650308207064513,2.999999999999996,-2.2762854126259384,-1.5467142413563386,-38.70615365188032,-30.527330266089116
 0.11813484464068708,0.9776433133307225,7.575517727281588,4.246431905437787,0.3173746717000831,2.999999999999996,-1.8484291497355843,-1.75909887795505,-33.64603983218591,-32.53920818036837
 0.12507711634945806,0.9799133283441466,7.5756769738770044,4.012851954998622,0.3382014868263961,3.000000000000008,-1.52167885054721,-1.9849949023314308,-29.517924470944426,-34.55894107416773
 0.13200359421923488,0.9823225057498645,7.575837345890056,3.8083967043888816,0.35898092043572655,2.999999999999996,-1.2677970462676795,-2.2243666428845748,-26.105500602494757,-36.58614761242451
 0.13891357719517766,0.9848695648226072,7.575998843320743,3.6280081396471786,0.37971086936355486,2.999999999999996,-1.0675118131161025,-2.4771763000417577,-23.251801087726577,-38.620480729133355
 0.14580649119209932,0.9875532248371055,7.576161466169065,3.46773547447595,0.40038961135431983,3.0,-0.9073630267950734,-2.743383952227444,-20.84067942311705,-40.66161902362661
 0.15268185957763994,0.9903722050680905,7.576325214435023,3.324448126037064,0.42101571651094166,2.999999999999996,-0.7777554335666289,-3.0229475621673836,-18.784698850075834,-42.709260574463606
 0.1595392815376563,0.9933252247902927,7.576490088118617,3.1956335196302597,0.4415879823909908,3.0,-0.67172291757098,-3.315822983526772,-17.017015456605026,-44.76311841598828
 0.16637841596769465,0.9964110032784431,7.576656087219845,3.079251863324498,0.46210538568110576,2.999999999999996,-0.5841245469346465,-3.6219639678814404,-15.485818092235787,-46.82291718051681
 0.17319896930717157,0.9996282598072727,7.576823211738709,2.9736300150209667,0.48256704569953657,3.000000000000004,-0.5111098131549283,-3.941322172021066,-14.107769347711463,-48.74095260488227
 0.18002126094881526,1.0029757136515123,7.57699146167521,2.8773826981178376,0.5,2.5552930329233656,-0.4497557465164366,-4.273847165583105,-12.646122721051148,-49.65376470366821
 0.18698224921417586,1.0064520840858926,7.577160837029345,2.789353186254291,0.5,0.0,-0.39781616862563995,-4.619486439016316,-11.195161639279604,-49.70832617771729
 0.19419832347050686,1.0100560903851443,7.577331337801116,2.7085680685536206,0.5,0.0,-0.3535455522382071,-4.978185411872646,-9.957097083479567,-49.76853621448297
 0.20166693833897656,1.0137864518239987,7.577502963990521,2.634202345229149,0.5,0.0,-0.31557340270059886,-5.349887441426106,-8.894108659765191,-49.83364519656573
 0.20938554669431608,1.0176418876771862,7.577675715597564,2.5655522038145877,0.5,0.0,-0.28281343181220087,-5.734533831617344,-7.976174446615874,-49.903007148660066
