# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.9612942302875398,7.573122838553351,132.79395128654804,0,3.0,-5387.406184049618,0.0,0.0,-0.16805461544840927
 0.016313157259072557,0.9611634683876566,7.573264078466599,132.79395128654804,0.023597759309297146,1.4465476507420574,-5387.406184049618,-0.002741501369922865,-9750.561405486122,-1.477709613632626
 0.021878574929128196,0.9611923604843737,7.573406443797484,78.52800454749304,0.028605862565406582,0.8998611699990108,-3666.1578429740366,-0.010965572564844973,-6603.369435167552,-2.2037443705545523
 0.02809769114190938,0.9613796258524221,7.573549934546004,37.46088263425877,0.047263211203750134,2.9999999999999996,-838.2334422569436,-0.024670914908586056,-2243.526069080283,-2.931839692559297
 0.034641176213352935,0.9617239837665323,7.57369455071216,22.7804032938375,0.0668936664180808,3.0,-254.88459710188909,-0.043855364168713475,-966.3668797281326,-3.646626886906579
 0.041403734460846615,0.9622241535014355,7.57384029229595,16.245290981227285,0.08718134116056184,3.0,-105.45694524344897,-0.06851589089829577,-523.376725546639,-4.378795017420023
 0.04828524179245679,0.9628788543318624,7.573987159297376,12.643670207183964,0.10782586315539236,3.000000000000001,-52.948548953803645,-0.09864860091428974,-325.90031248956075,-5.124901808971841
 0.055231742686553884,0.9636868055325438,7.574135151716439,10.379803395088707,0.12866536583768365,3.0,-30.174461810899118,-0.13424873591247247,-221.9814999869561,-5.881282940987716
 0.06221354218818994,0.9646467263782105,7.574284269553135,8.829973069107353,0.14961076434259182,3.000000000000001,-18.78260231910278,-0.17531067421884114,-160.83119430483052,-6.645596314334374
 0.06921325376533655,0.9657573361435936,7.574434512807468,7.704201096365515,0.17060989907403162,2.999999999999997,-12.473270356564164,-0.22182793167733028,-121.87590560051407,-7.41637118813711
 0.07622008091545675,0.9670173541034239,7.574585881479435,6.850237692058346,0.1916303805243922,2.9999999999999982,-8.702619539949806,-0.2737931626737386,-95.55153262713574,-8.192646215516282
 0.0832269743064151,0.9684254995324321,7.574738375569038,6.180718289597328,0.21265106069726725,2.9999999999999982,-6.312441867720426,-0.33119816129569957,-76.93456131092609,-8.973761053866914
 0.09022913326246264,0.9699804917053491,7.574891995076278,5.642010262084438,0.23365753756540986,2.9999999999999982,-4.724565295233057,-0.3940338626284644,-63.28413041124206,-9.759239357547427
 0.09722317030338497,0.9716810498969058,7.575046740001152,5.199398709885651,0.25463964868817685,3.0,-3.6285827674476296,-0.46229034418637815,-52.977126729343034,-10.548721429602697
 0.10420662168988615,0.973525893381833,7.575202610343662,4.829435520774772,0.27559000284768037,2.9999999999999982,-2.8477221019187082,-0.5359568274797518,-45.00302804866002,-11.341924074527347
 0.11117764809754108,0.9755137414348617,7.575359606103807,4.515718223823128,0.29650308207064513,2.999999999999996,-2.2762854126259384,-0.6150216797168991,-38.70615365188032,-12.138615806018958
 0.11813484464068708,0.9776433133307225,7.575517727281588,4.246431905437787,0.3173746717000831,2.999999999999996,-1.8484291497355843,-0.6994724156411116,-33.64603983218591,-12.938601027038391
 0.12507711634945806,0.9799133283441466,7.5756769738770044,4.012851954998622,0.3382014868263961,3.000000000000008,-1.52167885054721,-0.7892956995021955,-29.517924470944426,-13.741709632177136
 0.13200359421923488,0.9823225057498645,7.575837345890056,3.8083967043888816,0.35898092043572655,2.999999999999996,-1.2677970462676795,-0.8844773471623694,-26.105500602494757,-14.54778999075615
 0.13891357719517766,0.9848695648226072,7.575998843320743,3.6280081396471786,0.37971086936355486,2.999999999999996,-1.0675118131161025,-0.9850023283360851,-23.251801087726577,-15.356704098539142
 0.14580649119209932,0.9875532248371055,7.576161466169065,3.46773547447595,0.40038961135431983,3.0,-0.9073630267950734,-1.0908547689634898,-20.84067942311705,-16.16832415662617
 0.15268185957763994,0.9903722050680905,7.576325214435023,3.324448126037064,0.42101571651094166,2.999999999999996,-0.7777554335666289,-1.20201795371713,-18.784698850075834,-16.98253011166388
 0.1595392815376563,0.9933252247902927,7.576490088118617,3.1956335196302597,0.4415879823909908,3.0,-0.67172291757098,-1.3184743286414933,-17.017015456605026,-17.79920785718365
 0.16637841596769465,0.9964110032784431,7.576656087219845,3.079251863324498,0.46210538568110576,2.999999999999996,-0.5841245469346465,-1.4402055039249668,-15.485818092235787,-18.618247898431495
 0.17319896930717157,0.9996282598072727,7.576823211738709,2.9736300150209667,0.48256704569953657,3.000000000000004,-0.5111098131549283,-1.567192256803823,-14.150444361575017,-19.439544347674868
 0.18000068623165805,1.0029757136515123,7.57699146167521,2.8773826981178376,0.502972196472996,2.999999999999996,-0.4497557465164366,-1.6994145345977085,-12.978619152379164,-20.26299415894839
 0.18678334244723935,1.0064520840858926,7.577160837029345,2.789353186254291,0.5233201651197399,3.000000000000004,-0.39781616862563995,-1.8368514578761874,-11.944459629866563,-21.08849653874853
 0.19354673905152528,1.0100560903851443,7.577331337801116,2.7085680685536206,0.5436103549325977,3.0,-0.3535455522382071,-1.9794813237558548,-11.027012923514514,-21.915952487764038
 0.20029069807653838,1.0137864518239987,7.577502963990521,2.634202345229149,0.563842232007637,2.999999999999996,-0.31557340270059886,-2.1272816093274693,-10.20916974526211,-22.745264441374008
 0.20701505893324962,1.0176418876771862,7.577675715597564,2.5655522038145877,0.5840153145777707,3.0,-0.28281343181220087,-2.280228975212591,-9.47684763236083,-23.57633598539993
 0.21371967555113328,1.0216211172194383,7.577849592622241,2.50201357369351,0.6041291644314216,2.999999999999996,-0.2543970321859713,-2.4382992692491117,-8.818369660885914,-24.409071629887553
 0.22040441405861114,1.025722859725485,7.578024595064552,2.4430650784482113,0.6241833799538552,3.0,-0.22962398797649564,-2.6014675303052064,-8.22398720123806,-25.243376627905818
 0.22706915088822163,1.0299458344700578,7.5782007229245005,2.3882543680618746,0.6441775904426866,2.9999999999999916,-0.20792554105379857,-2.769707992220939,-7.685509587002163,-26.079156829799942
 0.2337137712180525,1.0342887607278874,7.578377976202083,2.3371870748149703,0.6641114514321792,2.9999999999999916,-0.1888364399349749,-2.9429940878770755,-7.19601419753398,-26.91631856537302
 0.24033816768149072,1.0387503577737047,7.5785563548973025,2.289517823813975,0.6839846408224939,3.0000000000000084,-0.17197358938216697,-3.1212984533903088,-6.749617690320255,-27.754768548430725
 0.24694223929261622,1.04332934488224,7.578735859010156,2.2449428652393806,0.7037968556558704,2.999999999999996,-0.1570195834156087,-3.304592932434359,-6.341293911396065,-28.594413799217136
 0.2535258905460985,1.0480244413282251,7.578916488540647,2.2031939976309185,0.7235478094163171,3.0,-0.1437099178637061,-3.4928485806861653,-5.96672807827291,-29.435161581412164
 0.2600890306591926,1.0528343663863902,7.5790982434887715,2.1640335252364804,0.7432372297555995,3.0,-0.13182296284674275,-3.6860356703965382,-5.622199032149349,-30.276919350861903
 0.2666315729301699,1.0577578393314664,7.579281123854532,2.1272500504127954,0.7628648565685315,3.0000000000000084,-0.12117206174606382,-3.884123695084524,-5.304483703456646,-31.11959471404542
 0.27315343419266835,1.0627935794381842,7.579465129637929,2.0926549436296673,0.7824304403560268,3.0,-0.11159924516392011,-4.087081374354708,-5.010779011629087,-31.963095394464247
 0.27965453434950915,1.0679403059812749,7.57965026083896,2.0600793674112707,0.8019337408265492,3.0,-0.10297020778112538,-4.294876658836777,-4.738637692487133,-32.8073292056587
 0.28613479597266583,1.0731967382354692,7.579836517457627,2.029371755426603,0.8213745256960192,2.9999999999999916,-0.09517026863953922,-4.507476735246474,-4.485915325239718,-33.65220402970181
 0.29259414395857664,1.078561595475498,7.58002389949393,2.000395667305549,0.8407525696537517,3.0000000000000084,-0.08810109741140779,-4.724848031567188,-4.250726299801501,-34.497627800295014
 0.29903250522996533,1.084033596976092,7.580212406947867,1.973027955721634,0.8600676534679178,3.0000000000000084,-0.0816780543573612,-4.946956222351389,-4.031407095456086,-35.343508489729295
 0.30544980847691133,1.0896114620119821,7.5804020398194405,1.9471571938782024,0.8793195632087557,2.9999999999999827,-0.0758280117227141,-5.1737662341409925,-3.826485519513649,-36.18975409910974
 0.31184598393118357,1.0952939098578989,7.58059279810865,1.922682321122161,0.8985080895715724,2.999999999999991,-0.07048756539468816,-5.405242251005866,-3.6346547647747713,-37.03627265132856
 0.3182209631688759,1.101079659788574,7.580784681815493,1.8995114724605424,0.9176330272846492,2.999999999999991,-0.0656015558412683,-5.641347720199597,-3.454751513397471,-37.882972186430116
 0.32457467893720193,1.1069674310787374,7.5809776909399735,1.8775609632942207,0.9366941745896273,2.999999999999991,-0.061121838909878747,-5.882045357931576,-3.2857373547566073,-38.729760758930254
 0.330907065002004,1.1129559430031208,7.581171825482088,1.8567544058563603,0.9556913327840336,3.000000000000009,-0.05700626788040048,-6.127297155254544,-3.1266829080754452,-39.57654643692515
 0.3372180560130612,1.1190439148364542,7.581367085441839,1.83702193812907,0.9746243058172053,3.000000000000009,-0.05321783407244097,-6.377064384066666,-2.9767543080826133,-40.42323730260189
 0.3435075873847626,1.125230065853469,7.581563470819225,1.818299548522537,0.9934928999323095,3.0,-0.04972395088441402,-6.631307603227111,-2.835201565623379,-41.269741454127974
 0.3497755951900626,1.131513115328896,7.581760981614247,1.8005284829796109,1.0122969233482095,3.0,-0.046495848778659574,-6.889986664784299,-2.7013485503296963,-42.1159670085475
 0.3560220160659744,1.137891782537466,7.581959617826903,1.7836547230017175,1.031036185975945,3.0000000000000178,-0.04350805612617435,-7.153060720315701,-2.574584363075839,-42.96182210571327
 0.36224678712909547,1.1443647867539097,7.582159379457196,1.767628524758879,1.0497104991653081,2.999999999999991,-0.040737973847168304,-7.420488227378301,-2.4543558573671858,-43.807214913021
 0.3684498458998904,1.1509308472529578,7.582360266505123,1.7524040111311856,1.068319675477693,3.000000000000009,-0.03816549604659229,-7.692226956068613,-2.3401610903159726,-44.652053630861424
 0.3746311302346361,1.1575886833093418,7.582562278970687,1.737938810042834,1.0868635284819301,3.0,-0.03577269818554353,-7.968233995691284,-2.231543716855373,-45.49624649876423
 0.3807905782640798,1.164337014197792,7.582765416853886,1.7241937324934318,1.1053418725702613,3.000000000000018,-0.03354356130772815,-8.248465761535181,-2.128087987401886,-46.33970180202368
 0.3869281283380064,1.1711745591930396,7.58296968015472,1.711132485909031,1.123754522792041,2.999999999999982,-0.03146374218525399,-8.532878001755927,-2.0294144396270077,-47.18232787888774
 0.39304371897500356,1.1781000375698152,7.58317506887319,1.6987214179634613,1.1421012947030325,3.0,-0.02952036875543721,-8.821425804363784,-1.935176075945229,-48.02403312812339
 0.39913728881682115,1.1851121686028496,7.583381583009294,1.6869292873884745,1.1603820042284851,2.9999999999999907,-0.027701867629860103,-9.114063604315765,-1.8450550235806988,-48.86472601699445
 0.40520877658679133,1.1922096715668737,7.5835892225630355,1.6757270583778823,1.1785964675383958,3.0000000000000093,-0.025997813201922838,-9.410745190710891,-1.7587595722339884,-49.70431508956017
 0.4112581210518495,1.1993912657366188,7.583797987534411,1.6650877158942206,1.1967445009335702,2.9999999999999907,-0.02439879387427448,-9.711423714087429,-1.676021545952453,-50.54270897527864
 0.41728526098775076,1.2066556703868152,7.5840078779234235,1.6549860995011794,1.214825920741274,2.9999999999999907,-0.02289630145219796,-10.016051693820966,-1.596594016107434,-51.37981639784702
 0.42329013514713165,1.2140016047921938,7.584218893730069,1.6453987533508339,1.2328405432194165,2.9999999999999813,-0.021482627056072987,-10.324581025622132,-1.5202492006834434,-52.215546184299875
 0.42927268223010473,1.221427788227486,7.584431034954352,1.636303790929893,1.2507881844683357,3.0,-0.020150778709600567,-10.636962989132861,-1.4467766799437876,-53.0498072743067
 0.4352328408571115,1.228932939967422,7.58464430159627,1.6276807724195737,1.268668660349356,2.9999999999999907,-0.018894400964361766,-10.953148255619867,-1.3759817212216252,-53.882508729615715
